StationID,YEAR,WEEK,week_max_temp,week_min_temp,week_avg_temp,week_precip_total,week_avg_wind,week_max_wind,City,County
360,2024,27,36.3,22.68,28.062857142857144,0.61,1.8214285714285716,8.7,DOVER,HILLSBOROUGH
360,2024,28,35.04,22.99,27.22714285714286,3.82,2.0085714285714285,10.3,DOVER,HILLSBOROUGH
360,2024,29,35.17,21.56,26.754285714285714,7.45,1.7257142857142858,9.3,DOVER,HILLSBOROUGH
360,2024,30,35.11,23.04,27.1,1.15,1.8242857142857145,10.75,DOVER,HILLSBOROUGH
360,2024,31,35.29,22.85,26.792857142857144,9.88,1.9914285714285715,8.55,DOVER,HILLSBOROUGH
360,2024,32,33.59,24.16,28.30857142857143,8.44,3.7342857142857135,11.0,DOVER,HILLSBOROUGH
360,2024,33,34.93,21.21,27.585714285714285,0.35,2.012857142857143,10.32,DOVER,HILLSBOROUGH
360,2024,34,34.06,21.19,26.704285714285717,2.56,1.8714285714285717,13.45,DOVER,HILLSBOROUGH
360,2024,35,34.85,22.88,26.74142857142857,1.3,1.587142857142857,5.93,DOVER,HILLSBOROUGH
360,2024,36,34.71,23.08,26.822857142857146,3.28,1.96,10.58,DOVER,HILLSBOROUGH
360,2024,37,33.57,23.51,26.82,5.34,1.8957142857142857,10.41,DOVER,HILLSBOROUGH
360,2024,38,33.08,21.53,26.092857142857145,2.15,2.1614285714285715,11.17,DOVER,HILLSBOROUGH
360,2024,39,33.1,22.63,26.77142857142857,4.87,2.6228571428571428,11.65,DOVER,HILLSBOROUGH
360,2024,40,33.49,21.56,26.33428571428572,2.62,1.6057142857142856,8.64,DOVER,HILLSBOROUGH
360,2024,41,30.24,18.94,23.332857142857144,43.2,4.822857142857143,36.37,DOVER,HILLSBOROUGH
360,2024,42,30.53,11.71,21.10428571428572,0.17,3.972857142857143,10.19,DOVER,HILLSBOROUGH
360,2024,43,29.96,15.92,22.518571428571427,0.0,2.712857142857142,7.66,DOVER,HILLSBOROUGH
360,2024,44,29.98,17.58,23.327142857142857,0.3299999999999999,2.5814285714285714,6.14,DOVER,HILLSBOROUGH
360,2024,45,31.39,18.38,24.72571428571429,0.51,2.06,4.61,DOVER,HILLSBOROUGH
360,2024,46,30.77,12.1,21.88142857142857,0.0,2.107142857142857,7.44,DOVER,HILLSBOROUGH
360,2024,47,28.31,4.76,16.69142857142857,0.02,3.185714285714286,12.55,DOVER,HILLSBOROUGH
360,2024,48,27.66,5.41,15.722857142857142,0.72,2.617142857142857,9.18,DOVER,HILLSBOROUGH
360,2024,49,24.37,1.93,11.772857142857143,0.0,2.607142857142857,11.03,DOVER,HILLSBOROUGH
360,2024,50,27.12,3.38,16.787142857142857,0.15,3.511428571428571,14.64,DOVER,HILLSBOROUGH
360,2024,51,28.2,2.92,16.97714285714286,0.0,3.0471428571428567,10.09,DOVER,HILLSBOROUGH
360,2024,52,26.39,9.26,17.702857142857145,0.0,2.567142857142857,10.8,DOVER,HILLSBOROUGH
360,2024,53,26.86,17.86,20.935,0.0,2.29,9.13,DOVER,HILLSBOROUGH
